placeID,name,link,address,open_time,price_range,average_score,total_review
310,Pizza Hut - Lotte Mart Nam Sài Gòn,https://www.foody.vn/ho-chi-minh/pizza-hut-lotte-mart-nam-sai-gon,"Tầng Trệt Lotte Mart Nguyễn Hữu Thọ, 469 Nguyễn Hữu Thọ, P. Tân Hưng,  Quận 7, TP. HCM",10:00 AM - 09:00 PM,10.000đ - 330.000đ,7.3,127
311,Pizza Hut - Lê Văn Sỹ,https://www.foody.vn/ho-chi-minh/pizza-hut-le-van-sy,"451 Lê Văn Sỹ, P. 12,  Quận 3, TP. HCM",09:00 AM - 10:00 PM,50.000đ - 300.000đ,7.5,4
312,Pizza Hut - Nguyễn Ảnh Thủ,https://www.foody.vn/ho-chi-minh/pizza-hut-nguyen-anh-thu,"151/2B Nguyễn Ảnh Thủ, Ấp Trung Chánh 2, Xã Trung Chánh,  Hóc Môn, TP. HCM",07:00 AM - 10:00 PM,45.000đ - 250.000đ,7.7,8
313,Pizza Hut - Nguyễn Trãi,https://www.foody.vn/ho-chi-minh/pizza-hut-nguyen-trai,"264-266 Nguyễn Trãi,  Quận 5, TP. HCM",10:00 AM - 10:00 PM,150.000đ - 330.000đ,7.3,258
314,Pizza Hut - Nơ Trang Long,https://www.foody.vn/ho-chi-minh/pizza-hut-no-trang-long,"130 Nơ Trang Long, P. 14,  Quận Bình Thạnh, TP. HCM",10:00 AM - 10:00 PM,150.000đ - 330.000đ,7.5,8
315,Pizza Hut - Now Zone Nguyễn Văn Cừ,https://www.foody.vn/ho-chi-minh/pizza-hut-now-zone-nguyen-van-cu,"Lầu 3, 235 Nguyễn Văn Cừ,  Quận 1, TP. HCM",09:30 AM - 09:00 PM,200.000đ - 330.000đ,7.4,125
316,Pizza Hut - Parkson CT Plaza,https://www.foody.vn/ho-chi-minh/pizza-hut-food-court-parkson-ct-plaza,"Tầng Hầm B1 Parkson CT Plaza, 60A Trường Sơn, p. 2,  Quận Tân Bình, TP. HCM",08:30 AM - 09:30 PM,200.000đ - 330.000đ,7.3,30
317,Pizza Hut - Phổ Quang,https://www.foody.vn/ho-chi-minh/pizza-hut-pho-quang,"66 Phổ Quang, P. 2,  Quận Tân Bình, TP. HCM",09:00 - 22:00,50.000đ - 300.000đ,7.4,1
318,Pizza Hut - Vincom Maximark 3 Tháng 2,https://www.foody.vn/ho-chi-minh/pizza-hut-maximark-3-thang-2,"Tầng 3, Vincom Maximark, 3 Đường 3 Tháng 2,  Quận 10, TP. HCM",10:00 AM - 10:30 PM,150.000đ - 330.000đ,7.3,51
319,Pizza Hut - Vincom Maximark Cộng Hoà,https://www.foody.vn/ho-chi-minh/pizza-hut-maximark-cong-hoa,"Vincom Maximark Cộng Hoà, 15 – 17 Cộng Hòa,  Quận Tân Bình, TP. HCM",10:00 AM - 10:00 PM,200.000đ - 330.000đ,7.3,100
320,Pizza Hut - Võ Văn Ngân,https://www.foody.vn/ho-chi-minh/pizza-hut-vo-van-ngan,"24 Võ Văn Ngân,  Quận Thủ Đức, TP. HCM",10:30 AM - 10:30 PM,50.000đ - 220.000đ,7.1,59
321,Quán 100% Thiên Nhiên,https://www.foody.vn/ho-chi-minh/quan-100-thien-nhien,"10/82 Phan Đức , Ấp Long Thạnh, X. Long Hoà,  Cần Giờ, TP. HCM",07:00 AM - 10:00 PM,15.000đ - 200.000đ,7.4,5
322,Quán 223 - Bánh Flan Thập Cẩm,https://www.foody.vn/ho-chi-minh/quan-223-banh-flan-thap-cam,"223 Trần Bình Trọng,  Quận 5, TP. HCM",,15.000đ - 22.000đ,6.9,385
323,Quán Ăn Ly,https://www.foody.vn/ho-chi-minh/quan-an-ly,"Duyên Hải,  Cần Giờ, TP. HCM",00:00 - 0:00,50.000đ - 150.000đ,8.1,2
324,Quán Ăn Thanh Lịch - Cần Giờ,https://www.foody.vn/ho-chi-minh/quan-an-thanh-lich-can-gio,"185 Tắc Xuất, KP. Miếu Ba, TT. Cần Thạnh,  Cần Giờ, TP. HCM",08:00 AM - 10:30 PM,100.000đ - 165.000đ,6.7,14
325,Quán Ăn Tâm Ký - Huỳnh Tấn Phát,https://www.foody.vn/ho-chi-minh/quan-an-tam-ky-huynh-tan-phat,"1949 Huỳnh Tấn Phát,  Nhà Bè, TP. HCM",07:00 AM - 09:00 PM,18.000đ - 50.000đ,7.0,17
326,Quán Bò Kho Mẹ Nấu,https://www.foody.vn/ho-chi-minh/quan-bo-kho-me-nau,"56/1 Phan Văn Hớn,  Hóc Môn, TP. HCM",05:30 AM - 11:30 PM,25.000đ - 48.000đ,9.4,14
327,"Quán Cô Ba - Bánh Căn, Bánh Xèo Phan Rang",https://www.foody.vn/ho-chi-minh/quan-co-ba-banh-can-banh-xeo-phan-rang,"10 Khu A, CC Phú Thọ, Nguyễn Thị Nhỏ, P. 15,  Quận 11, TP. HCM",,8.000đ - 37.000đ,7.0,116
328,Quán Khói - Xiên Que Lẩu Nhúng & Món Nướng,https://www.foody.vn/ho-chi-minh/quan-khoi-xien-que-lau-nhung-mon-nuong,"122/37/9 Vĩnh Khánh, P.10,  Quận 4, TP. HCM",,40.000đ - 120.000đ,7.2,105
329,Quán Nướng Bò Cười - Phạm Hùng,https://www.foody.vn/ho-chi-minh/quan-nuong-bo-cuoi-pham-hung,"C1/21 - C2/23 Phạm Hùng,  Bình Chánh, TP. HCM",10:00 AM - 10:00 PM,50.000đ - 150.000đ,7.0,24
330,Quán Siêu Thị Nướng BBQ - Olympus,https://www.foody.vn/ho-chi-minh/quan-sieu-thi-nuong-bbq-olympus,"Lầu 7, 99 Bình Thới, P. 11,  Quận 11, TP. HCM",,100.000đ - 300.000đ,8.5,183
331,Quán Thi - Hải Sản & Các Món Nhậu Bình Dân,https://www.foody.vn/ho-chi-minh/quan-thi-hai-san-cac-mon-nhau-binh-dan,"165 Duyên Hải,  Cần Giờ, TP. HCM",09:00 - 21:00,25.000đ - 300.000đ,8.4,3
332,Quán Trang - Mì Quảng & Bánh Bèo,https://www.foody.vn/ho-chi-minh/mi-quang-trang,"68/6 Lữ Gia, P. 15,  Quận 11, TP. HCM",02:30 PM - 09:00 PM,20.000đ - 60.000đ,6.5,116
333,Quán Vườn Cau - Nước Mía Sầu Riêng & Củ Mì Hấp Cốt Dừa,https://www.foody.vn/ho-chi-minh/nuoc-mia-vuon-cau,"259A Quốc lộ 22, Tân Thông Hội,  Củ Chi, TP. HCM",06:30 AM - 08:00 PM,5.000đ - 15.000đ,6.7,37
334,Quán Yoyo BBQ - Chuyên Các Món Nướng,https://www.foody.vn/ho-chi-minh/quan-yoyo-chuyen-cac-mon-nuong,"66 Đường Số 9, KDC Trung Sơn,  Bình Chánh, TP. HCM",,5.000đ - 99.000đ,6.7,34
335,Riverside Palace - Tiệc Cưới & Hội Nghị,https://www.foody.vn/ho-chi-minh/riverside-palace,"360D Bến Vân Đồn,  Quận 4, TP. HCM",08:30 AM - 09:30 PM,3.200.000đ - 6.600.000đ,7.3,92
336,R&J - Italian Lounge & Restaurant,https://www.foody.vn/ho-chi-minh/romeo-juliet-italian-restaurant-times-square,"57-69F Đồng Khởi (22-26 Nguyễn Huệ),  Quận 1, TP. HCM",,300.000đ - 1.000.000đ,8.6,29
337,Rosemary Acoustic,https://www.foody.vn/ho-chi-minh/rosemary-garden-steak-cafe,"30 Đường 7A, KDC Nhân Phú, P. Tăng Nhơn Phú B,  Quận 9, TP. HCM",,19.000đ - 79.000đ,8.2,21
338,SaiGon Chic Cafe,https://www.foody.vn/ho-chi-minh/saigon-chic-cafe,"82 Đường Số 27, P. 6,  Quận Gò Vấp, TP. HCM",08:00 AM - 11:00 PM,25.000đ - 55.000đ,7.3,100
339,Saigon Juice - Ăn Luôn Ly,https://www.foody.vn/ho-chi-minh/saigon-juice-to-hien-thanh,"SA1.04 Toà Nhà Green Park, Đường Số 8, KDC Vĩnh Lộc, P. Bình Hưng Hoà B,  Quận Bình Tân, TP. HCM",06:30 AM - 10:30 PM,10.000đ - 40.000đ,7.4,160
340,Sakura Việt Nam - Sushi Nhật Bản,https://www.foody.vn/ho-chi-minh/sakura-viet-nam-sushi-nhat-ban,"505 Sư Vạn Hạnh,  Quận 10, TP. HCM",11:00 AM - 10:30 PM,9.000đ - 132.000đ,7.1,400
341,San Fu Lou - Cantonese Kitchen - Phan Xích Long,https://www.foody.vn/ho-chi-minh/san-fu-lou-cantonese-kitchen-phan-xich-long,"195 - 197 Phan Xích Long, P. 2,  Quận Phú Nhuận, TP. HCM",07:00 AM - 11:00 PM,30.000đ - 190.000đ,7.6,207
342,San San - Mì Gà Quay - Hoàng Sa,https://www.foody.vn/ho-chi-minh/mi-ga-quay-hoang-sa,"1235 Hoàng Sa,  Quận Tân Bình, TP. HCM",,25.000đ - 35.000đ,7.0,311
343,Say Coffee 24H - Sư Vạn Hạnh,https://www.foody.vn/ho-chi-minh/say-coffee,"756 Sư Vạn Hạnh,  Quận 10, TP. HCM",24/24  00:00 - 23:59,10.000đ - 35.000đ,7.2,526
344,Seol Hwa - Bingsu Sữa Bào Tuyết Hoa,https://www.foody.vn/ho-chi-minh/bingsu-sua-bao-tuyet-hoa-seol-hwa,"28/1 Phạm Văn Nghị, Khu Phố Sky Garden 1, P. Tân Phong,  Quận 7, TP. HCM",11:00 AM - 10:00 PM,70.000đ - 200.000đ,7.8,143
345,Sủi Cảo Ngọc Ý - Hà Tôn Quyền ,https://www.foody.vn/ho-chi-minh/sui-cao-ngoc-y,"187 Hà Tôn Quyền, P. 4,  Quận 11, TP. HCM",Trưa - Khuya  11:00 AM - 01:00 AM,30.000đ - 60.000đ,7.0,172
346,Sủi Cảo Thiên Thiên - Hà Tôn Quyền,https://www.foody.vn/ho-chi-minh/sui-cao-thien-thien-ha-ton-quyen,"195 Hà Tôn Quyền, P. 4,  Quận 11, TP. HCM",,30.000đ - 45.000đ,7.0,234
347,Sky 17 Cafe & Restaurant,https://www.foody.vn/ho-chi-minh/sky-17-cafe-restaurant,"27 Trường Chinh, P. Tân Thới,  Quận 12, TP. HCM",06:30 AM - 10:30 PM,27.000đ - 300.000đ,6.9,24
348,Sky Garden - BBQ & Hot Pot,https://www.foody.vn/ho-chi-minh/sky-garden-bbq-hot-pot,"624 Lạc Long Quân, P. 5,  Quận 11, TP. HCM",09:00 AM - 11:00 PM,50.000đ - 300.000đ,7.3,146
349,Smile Coffee - Nguyễn Hữu Cầu,https://www.foody.vn/ho-chi-minh/smile-coffee-nguyen-huu-cau,"56/1S Nguyễn Hữu Cầu,  Hóc Môn, TP. HCM",08:30 AM - 10:00 PM,13.000đ - 29.000đ,8.1,22
350,Sobin - Mì Cay,https://www.foody.vn/ho-chi-minh/sobin-mi-cay,"210 Dương Bá Trạc,  Quận 8, TP. HCM",10:00 AM - 09:00 PM,35.000đ - 65.000đ,6.1,59
351,Sorrento Cafe - Cafe Lãng Mạn,https://www.foody.vn/ho-chi-minh/sorrento-cafe,"91/6 Hòa Hưng, P.12,  Quận 10, TP. HCM",07:00 AM - 11:00 PM,25.000đ - 55.000đ,7.4,107
352,Sukiya - Cơm Bò Hầm & Mì Ramen - AEON Mall Bình Tân,https://www.foody.vn/ho-chi-minh/sukiya-com-bo-ham-mi-ramen,"Tầng 3, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông B,  Quận Bình Tân, TP. HCM",09:00 AM - 10:00 PM,15.000đ - 99.000đ,7.9,69
353,Sumo BBQ - Cao Thắng - Buffet Nướng & Lẩu,https://www.foody.vn/ho-chi-minh/sumo-bbq-cao-thang-buffet-nuong-lau,"59B Cao Thắng,  Quận 3, TP. HCM",11:00 AM - 10:00 PM,239.000đ - 378.000đ,6.7,184
354,Sumo BBQ - Lê Lai - Buffet Nướng & Lẩu,https://www.foody.vn/ho-chi-minh/sumo-bbq-le-lai-buffet-nuong-lau,"134 - 136 Lê Lai, P. Bến Thành,  Quận 1, TP. HCM",09:00 AM - 10:00 PM,100.000đ - 600.000đ,7.9,140
355,Sumo BBQ - Lê Văn Sỹ - Buffet Nướng & Lẩu,https://www.foody.vn/ho-chi-minh/sumo-bbq-le-van-sy,"300 Lê Văn Sỹ, P. 1,  Quận Tân Bình, TP. HCM",Buổi tối  05:00 PM - 10:00 PM,300.000đ - 407.000đ,7.2,217
356,Sumo BBQ - Nguyễn Đình Chiểu - Buffet Nướng & Lẩu,https://www.foody.vn/ho-chi-minh/sumo-bbq-nguyen-dinh-chieu,"120 Bis Nguyễn Đình Chiểu,  Quận 1, TP. HCM",Buổi tối  05:00 PM - 10:00 PM,300.000đ - 407.000đ,7.4,311
357,Sumo BBQ - Phan Xích Long - Buffet Nướng & Lẩu,https://www.foody.vn/ho-chi-minh/sumo-bbq-phan-xich-long,"210 Phan Xích Long, P. 2,  Quận Phú Nhuận, TP. HCM",Buổi tối  05:00 PM - 10:00 PM,300.000đ - 407.000đ,7.1,193
358,Sumo BBQ - Quang Trung - Buffet Nướng & Lẩu,https://www.foody.vn/ho-chi-minh/sumo-bbq-quang-trung-buffet-nuong-lau,"50 Quang Trung, P. 10,  Quận Gò Vấp, TP. HCM",Buổi tối  05:00 AM - 10:00 PM,300.000đ - 407.000đ,7.4,94
359,Sumo BBQ - SC VivoCity - Buffet Nướng & Lẩu,https://www.foody.vn/ho-chi-minh/sumo-bbq-buffet-nuong-lau-sc-vivocity,"Lô 02 - 39, Tầng 2, SC Vivo City, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong,  Quận 7, TP. HCM",09:00 AM - 09:00 PM,300.000đ - 407.000đ,7.4,95
360,Sumo BBQ - TTTM Đông Phương - Buffet Nướng & Lẩu,https://www.foody.vn/ho-chi-minh/sumo-bbq-tttm-dong-phuong-buffet-nuong-lau,"TTTM Đông Phương, 685 Âu Cơ, P. Tân Thành,  Quận Tân Phú, TP. HCM",10:00 AM - 10:00 PM,300.000đ - 500.000đ,6.7,4
361,Sumo BBQ - Vincom Center - Buffet Nướng & Lẩu,https://www.foody.vn/ho-chi-minh/sumo-bbq-vincom-center-buffet-nuong-lau,"Tầng B3 Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé,  Quận 1, TP. HCM",Buổi tối  05:00 PM - 10:00 PM,300.000đ - 407.000đ,7.3,256
362,Sumo BBQ - Vincom Mega Mall Thảo Điền - Buffet Nướng & Lẩu,https://www.foody.vn/ho-chi-minh/sumo-bbq-vincom-mega-mall-thao-dien-buffet-nuong-lau,"Tầng 4, Vincom Mega Mall Thảo Điền, 159 Xa Lộ Hà Nội, P. Thảo Điền,  Quận 2, TP. HCM",11:00 AM - 10:00 PM,300.000đ - 400.000đ,7.5,42
363,Sushi Moon - Đường 10 Cư Xá Ra Đa,https://www.foody.vn/ho-chi-minh/sushi-moon-duong-10-cu-xa-ra-da,"107 Đường 10 Cư Xá Rada, P. 13,  Quận 6, TP. HCM",11:00 AM - 10:00 PM,25.000đ - 90.000đ,7.7,52
364,SuShi Thủ Đức - Phú Châu,https://www.foody.vn/ho-chi-minh/sushi-thu-duc-phu-chau,"58 Phú Châu, P. Tam Phú,  Quận Thủ Đức, TP. HCM",11:30 AM - 08:00 PM,18.000đ - 231.000đ,6.9,61
365,Sườn Cây Nướng & Beer - Kinh Dương Vương,https://www.foody.vn/ho-chi-minh/suon-cay-nuong-beer-kinh-duong-vuong,"99 Kinh Dương Vương, P. 12,  Quận 6, TP. HCM",11:00 AM - 10:30 PM,20.000đ - 200.000đ,7.5,73
366,Swebi Cafe - Tên Lửa,https://www.foody.vn/ho-chi-minh/swebi-cafe-ten-lua,"116 Tên Lửa,  Quận Bình Tân, TP. HCM",07:00 AM - 10:00 PM,20.000đ - 40.000đ,8.4,56
367,Tano Sushi - Phan Xích Long,https://www.foody.vn/ho-chi-minh/tano-sushi-3-phan-xich-long,"206 Phan Xích Long,  Quận Phú Nhuận, TP. HCM",,30.000đ - 260.000đ,7.3,223
368,Texas Chicken - Hậu Giang,https://www.foody.vn/ho-chi-minh/texas-chicken-hau-giang,"176C-176D Hậu Giang, P. 6,  Quận 6, TP. HCM",09:00 AM - 09:00 PM,50.000đ - 220.000đ,7.1,82
369,Texas Chicken - Nguyễn Văn Cừ,https://www.foody.vn/ho-chi-minh/texas-chicken-nguyen-van-cu,"217B Nguyễn Văn Cừ,  Quận 5, TP. HCM",10:00 AM - 10:00 PM,20.000đ - 275.000đ,7.3,313
370,Texas Chicken - Phan Xích Long,https://www.foody.vn/ho-chi-minh/texas-chicken-phan-xich-long,"274 - 276 Phan Xích Long,  Quận Phú Nhuận, TP. HCM",09:00 AM - 09:00 PM,50.000đ - 220.000đ,7.3,463
371,The Coffee House - 8Bis Hoàng Hoa Thám,https://www.foody.vn/ho-chi-minh/the-coffee-house-8bis-hoang-hoa-tham,"8Bis Hoàng Hoa Thám, P. 7,  Quận Bình Thạnh, TP. HCM",07:00 AM - 10:00 PM,19.000đ - 55.000đ,7.7,31
372,The Coffee House - Bình Phú,https://www.foody.vn/ho-chi-minh/the-coffee-house-binh-phu,"111 - 113 Bình Phú,  P. 11,  Quận 6, TP. HCM",08:00 - 23:00,35.000đ - 60.000đ,7.7,3
373,The Coffee House - Bùi Hữu Nghĩa,https://www.foody.vn/ho-chi-minh/the-coffee-house-bui-huu-nghia,"270 Bùi Hữu Nghĩa, P. 2,  Quận Bình Thạnh, TP. HCM",09:00 - 22:00,30.000đ - 60.000đ,8.9,7
374,The Coffee House - Huỳnh Văn Bánh,https://www.foody.vn/ho-chi-minh/the-coffee-house-huynh-van-banh,"68 Huỳnh Văn Bánh,  Quận Phú Nhuận, TP. HCM",07:00 AM - 11:00 PM,30.000đ - 50.000đ,8.0,36
375,The Coffee House - Lê Đại Hành,https://www.foody.vn/ho-chi-minh/the-coffee-house-le-dai-hanh,"403A - 405A Lê Đại Hành,  Quận 11, TP. HCM",07:00 - 23:00,20.000đ - 50.000đ,7.8,59
376,The Coffee House - Nguyễn Ảnh Thủ,https://www.foody.vn/ho-chi-minh/the-coffee-house-nguyen-anh-thu,"95B Nguyễn Ảnh Thủ, Ấp Vạn Hạnh,  Hóc Môn, TP. HCM",07:00 - 22:00,30.000đ - 70.000đ,7.9,4
377,The Coffee House - Nguyễn Thị Thập,https://www.foody.vn/ho-chi-minh/the-coffee-house-nguyen-thi-thap,"313 Nguyễn Thị Thập,  Quận 7, TP. HCM",07:00 AM - 10:30 PM,35.000đ - 60.000đ,7.7,101
378,The Coffee House - Nguyễn Thái Sơn,https://www.foody.vn/ho-chi-minh/the-coffee-house-nguyen-thai-son,"41 Nguyễn Thái Sơn,  Quận Gò Vấp, TP. HCM",07:30 AM - 10:00 PM,30.000đ - 60.000đ,7.7,43
379,The Coffee House - Ngô Tất Tố,https://www.foody.vn/ho-chi-minh/the-coffee-house-ngo-tat-to,"14B1 Ngô Tất Tố, P. 19,  Quận Bình Thạnh, TP. HCM",07:00 AM - 10:00 PM,29.000đ - 80.000đ,7.7,17
380,The Coffee House - Thăng Long,https://www.foody.vn/ho-chi-minh/the-coffee-house-thang-long,"51 Thăng Long, P. 4,  Quận Tân Bình, TP. HCM",07:30 AM - 10:00 PM,30.000đ - 55.000đ,7.7,13
381,The Coffee House - Trường Chinh,https://www.foody.vn/ho-chi-minh/the-coffee-house-truong-chinh,"559 Trường Chinh,  Quận Tân Bình, TP. HCM",07:00 AM - 10:30 PM,30.000đ - 50.000đ,7.9,11
382,The Coffee House - Trần Huy Liệu,https://www.foody.vn/ho-chi-minh/the-coffee-house-tran-huy-lieu,"185 Trần Huy Liệu,  Quận Phú Nhuận, TP. HCM",08:00 AM - 10:00 PM,30.000đ - 50.000đ,8.1,21
383,The Coffee House - Võ Văn Ngân,https://www.foody.vn/ho-chi-minh/the-coffee-house-vo-van-ngan,"114 Võ Văn Ngân, P. Bình Thọ,  Quận Thủ Đức, TP. HCM",07:30 AM - 10:00 PM,29.000đ - 69.000đ,7.5,92
384,The Deck Saigon - Ven Sông Saigon,https://www.foody.vn/ho-chi-minh/the-deck-saigon,"38 Nguyễn Ư Dĩ, P. Thảo Điền,  Quận 2, TP. HCM",Sáng - Tối  08:30 AM - 11:30 PM,100.000đ - 385.000đ,7.5,140
385,The Little Love - Ẩm Thực Hàn Thái Nhật,https://www.foody.vn/ho-chi-minh/the-little-love-am-thuc-han-thai-nhat,"56/1 Nguyễn Hữu Cầu, X. Trung Chánh,  Hóc Môn, TP. HCM",09:00 AM - 10:00 PM,50.000đ - 300.000đ,7.3,15
386,The Long @Times Square,https://www.foody.vn/ho-chi-minh/the-long-times-square,"57 – 69F Đồng Khởi (22 - 36 Nguyễn Huệ ),  Quận 1, TP. HCM",10:00 AM - 12:00 AM,50.000đ - 200.000đ,8.2,58
387,The Pizza Company - Hưng Phước 4,https://www.foody.vn/ho-chi-minh/the-pizza-company-hung-phuoc-4,"Hưng Phước 4, P. Tân Phong,  Quận 7, TP. HCM",08:30 AM - 10:00 PM,50.000đ - 200.000đ,7.6,31
388,The Pizza Company - Huỳnh Tấn Phát,https://www.foody.vn/ho-chi-minh/the-pizza-company-huynh-tan-phat,"346 Huỳnh Tấn Phát, P. Bình Thuận,  Quận 7, TP. HCM",09:00 - 22:00,50.000đ - 400.000đ,7.6,1
389,The Pizza Company - Lê Đại Hành,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-dai-hanh,"Lô 4, Khu B, Căn số 7, Chung cư Phú Thọ, Lê Đại Hành, P. 15,  Quận 11, TP. HCM",10:00 AM - 10:00 PM,100.000đ - 250.000đ,7.4,87
390,The Pizza Company - Lê Văn Sỹ,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-van-sy,"333 Lê Văn Sỹ,  Quận 3, TP. HCM",09:00 AM - 09:00 PM,100.000đ - 250.000đ,7.5,96
391,The Pizza Company - Nguyễn Ảnh Thủ,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-anh-thu,"75/3 - 75/4 Nguyễn Ảnh Thủ, Xã Trung Chánh,  Hóc Môn, TP. HCM",09:00 AM - 10:00 PM,50.000đ - 200.000đ,7.3,14
392,The Pizza Company - Nguyễn Thị Minh Khai,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thi-minh-khai,"506 Nguyễn Thị Minh Khai, P. 2,  Quận 3, TP. HCM",10:00 AM - 10:00 PM,100.000đ - 250.000đ,7.4,482
393,The Pizza Company - Nguyễn Thái Học,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thai-hoc,"105 - 107 Nguyễn Thái Học,  Quận 1, TP. HCM",08:00 AM - 10:00 PM,100.000đ - 250.000đ,7.5,125
394,The Pizza Company - Phan Văn Trị,https://www.foody.vn/ho-chi-minh/the-pizza-company-phan-van-tri,"527J Phan Văn Trị, P. 5,  Quận Gò Vấp, TP. HCM",10:00 - 22:00,50.000đ - 250.000đ,7.8,4
395,The Pizza Company - Quang Trung,https://www.foody.vn/ho-chi-minh/the-pizza-company-quang-trung,"638 Quang Trung,  Quận Gò Vấp, TP. HCM",09:00 - 22:00,50.000đ - 250.000đ,7.8,18
396,The Pizza Company - Tân Sơn Nhì,https://www.foody.vn/ho-chi-minh/the-pizza-company-tan-son-nhi,"456A Tân Sơn Nhì, P. Tân Quý,  Quận Tân Phú, TP. HCM",08:00 AM - 10:00 PM,100.000đ - 300.000đ,8.0,8
397,The Pizza Company - Vincom Mega Mall Thảo Điền,https://www.foody.vn/ho-chi-minh/the-pizza-company-vincom-thao-dien,"Tầng 5, Vincom Mega Mall Thảo Điền, 159 Xa Lộ Hà Nội, P. Thảo Điền,  Quận 2, TP. HCM",08:30 AM - 10:00 PM,50.000đ - 200.000đ,7.4,48
398,The Pizza Company - Võ Văn Ngân,https://www.foody.vn/ho-chi-minh/the-pizza-company-vo-van-ngan,"26 - 28 - 30 Võ Văn Ngân, P. Trường Thọ,  Quận Thủ Đức, TP. HCM",10:00 AM - 10:00 PM,90.000đ - 150.000đ,7.8,30
399,The Royal Pavilion - Long Triều - Nhà Hàng Hoa,https://www.foody.vn/ho-chi-minh/the-royal-pavilion-long-trieu-nha-hang-hoa,"Tầng 4 Times Square, 57 – 69F Đồng Khởi (22 - 36 Nguyễn Huệ),  Quận 1, TP. HCM",Tối  06:00 PM - 11:00 PM,1.000.000đ - 5.000.000đ,8.3,29
400,The Sushi Bar - Capri Hotel Residences,https://www.foody.vn/ho-chi-minh/the-sushi-bar-capri-hotel-residences,"C6B02-2, New South Urban City, P. Tân Phú,  Quận 7, TP. HCM",Buổi Tối  17:00 - 22:30,100.000đ - 330.000đ,7.8,18
401,The Sushi Bar - Hoàng Văn Thái,https://www.foody.vn/ho-chi-minh/the-sushi-bar-hoang-van-thai,"73 Hoàng Văn Thái, P. Tân Phú,  Quận 7, TP. HCM",Buổi Tối  17:00 - 22:30,100.000đ - 330.000đ,7.4,27
402,The Sushi Bar - Nguyễn Đình Chiểu,https://www.foody.vn/ho-chi-minh/sushibar-nguyen-dinh-chieu,"54 Nguyễn Đình Chiểu,  Quận 1, TP. HCM",Buổi Tối  17:00 - 22:30,100.000đ - 330.000đ,7.5,129
403,The Sushi Bar - Nguyễn Trãi,https://www.foody.vn/ho-chi-minh/the-sushi-bar-nguyen-trai,"54 - 56 Nguyễn Trãi, P. Bến Thành,  Quận 1, TP. HCM",Buổi Tối  17:00 - 22:30,38.000đ - 500.000đ,6.9,2
404,The Sushi Bar - Saigon Court,https://www.foody.vn/ho-chi-minh/sushibar-saigon-court,"149 Nguyễn Đình Chiểu ,  Quận 3, TP. HCM",Buổi Tối  17:00 - 22:30,100.000đ - 330.000đ,7.7,24
405,The Sushi Bar - Thiên Quế - Lê Thánh Tôn,https://www.foody.vn/ho-chi-minh/sushibar-le-thanh-ton,"2 Lê Thánh Tôn,  Quận 1, TP. HCM",Buổi Tối  17:00 - 22:30,100.000đ - 330.000đ,7.5,349
406,The Sushi Bar - Zen Plaza,https://www.foody.vn/ho-chi-minh/the-sushi-bar,"Tầng 1 Zen Plaza, 54 - 56 Nguyễn Trãi, P. Bến Thành,  Quận 1, TP. HCM",Buổi Tối  17:00 - 22:30,100.000đ - 330.000đ,7.7,150
407,Thiên Ân - Bakery & Cafe,https://www.foody.vn/ho-chi-minh/thien-an-bakery,"127 - 129 Võ Văn Ngân, P. Linh Chiểu,  Quận Thủ Đức, TP. HCM",08:00 AM - 10:30 PM,30.000đ - 55.000đ,7.2,122
408,Thiên Du & Sky Sushi - Trần Hưng Đạo,https://www.foody.vn/ho-chi-minh/sky-sushi-sushi-via-he-duong-pho,"1089A Trần Hưng Đạo, P. 5,  Quận 5, TP. HCM",11:00 AM - 10:00 PM,30.000đ - 110.000đ,7.2,373
409,Thảo Ốc Quán Gốc,https://www.foody.vn/ho-chi-minh/oc-thao-hoang-dieu,"229 - 231 Hoàng Diệu,  Quận 4, TP. HCM",11:00 AM - 10:00 PM,70.000đ - 150.000đ,6.3,162
410,Thuần Việt - Quán Ven Sông KDC Trung Sơn,https://www.foody.vn/ho-chi-minh/thuan-viet-kdc-trung-son,"3 Đường Số 1, Khu Trung Sơn,  Bình Chánh, TP. HCM",10:00 AM - 09:00 PM,30.000đ - 110.000đ,7.1,18
411,Thềm Xưa Cafe - Nguyễn Cảnh Chân,https://www.foody.vn/ho-chi-minh/them-xua-ca-phe-san-vuon,"371D1 Nguyễn Cảnh Chân, P. Nguyễn Cư Trinh,  Quận 1, TP. HCM",09:00 AM - 10:00 PM,22.000đ - 47.000đ,7.0,41
412,Thần Rồng Mì Nhật - Ramen,https://www.foody.vn/ho-chi-minh/than-rong-mi-nhat-tran-hung-dao,"245 Trần Hưng Đạo, P. 10,  Quận 5, TP. HCM",10:00 AM - 10:00 PM,48.000đ - 48.000đ,7.0,269
